clause_text,count
"Upon the request of the Information Provider, or in the event that the Recipient ceases to require use of the Confidential Information, or upon the expiration or termination of this Agreement, the Recipient will: return all Confidential Information to the Information Provider and will not retain any copies of this information; destroy or have destroyed all memoranda, notes, reports and other works based on or derived from the Recipient's review of the confidential information; and provide a certificate to the Information Provider that such materials have been destroyed or returned, as the case may be.",2
"Use the Confidential Information as necessary only in connection with scope of audit and in accordance with the terms and conditions contained herein; (b) Maintain the Confidential Information in strict confidence and take all reasonable steps to enforce the confidentiality obligations imposed hereunder, but in no event take less care with the Confidential Information than the parties take to protect the confidentiality of its own proprietary and confidential information and that of its other clients;",2
"Under normal circumstances, this method of evaluation shall be used for services which are of generic and recurring nature for which standard operating procedures have been prescribed along with minimum qualifying criteria.",2
"Undertakes to furnish technical details of offset obligations indicating products and services and corresponding Indian Industry partner(s) for the same when so required to by Ministry of Defence, Government of India, after being found to satisfy the SQRs.",2
"Upon any demand made by either Party, the other Party shall immediately cease any and all disclosures or uses of Confidential Information, and at the request of the Party, shall promptly return or destroy all written, graphic or other tangible forms of the Confidential Information and all copies, abstracts, extracts, samples, notes or modules or like thereof, in accordance with this clause and Section 6 of this Agreement.",2
"+ The arbitration award shal be final and binding, subject to legal remedies available under the law.",2
(vi) Payments to Seller in such cases of delays shall be made as per RFP and Contract provisions.,2
"(vii) For imported equipment, the impetus is to undertake repairs in India.",2
"Waiver of any breach or failure to comply with any provisions of this Guarantee shall not be construed as, or constitute, a continuing waiver of such provision, or a waiver of any other breach of or failure to comply with any other provision of this Guarantee, unless any such waiver has been consented to by the concerned party in writing.",2
"Upon termination of this Contract by expiration of the period or otherwise, Lessee shall deliver to Lessor (or its designated representative) custody and possession of the asset and all documentation (provide list as annexure, as applicable) at (place, location, address) or such other mutually agreed location as may be specified by Lessor (“Re-delivery”).",2
"Upon the written request of Disclosing Party, Receiving Party shall return all Confidential Information received from the Disclosing Party in any form, including copies, or reproductions or other media",2
"Upon written request of either Party, Parties and its Representatives shall promptly return to the other Party all copies of Confidential Information in its possession including, without limitation, all copies of any analyses, compilations, studies or other documents prepared by Receiving Party or its Representatives containing or reflecting any Confidential Information.",2
